x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
44,0,290521,0,9,4,2,3,1,1,0,0,40,0,0
51,0,56915,0,9,0,1,0,3,0,0,0,40,0,0
20,0,146538,0,9,0,6,0,0,0,0,0,40,0,0
17,3,258872,5,7,1,7,2,0,1,0,0,5,0,0
19,0,206399,0,9,1,6,2,1,1,0,0,40,0,0
45,5,197332,1,10,0,1,0,0,0,0,0,55,0,1
60,0,245062,0,9,0,1,0,0,0,0,0,40,0,1
42,0,197583,6,12,0,2,0,1,0,0,0,40,2,1
44,1,234885,0,9,0,4,4,0,1,0,0,40,0,1
40,0,72887,4,11,0,6,0,2,0,0,0,40,0,1
30,0,180374,0,9,0,2,4,0,1,0,0,40,0,0
38,0,351299,1,10,0,8,0,1,0,0,0,50,0,0
23,0,54012,0,9,0,8,0,0,0,0,0,60,0,0
32,3,115745,1,10,0,7,0,0,0,0,0,40,0,0
44,0,116632,6,12,1,10,2,0,0,0,0,40,0,0
54,2,288825,0,9,0,8,0,1,0,0,0,40,0,0
32,0,132601,2,13,0,0,0,0,0,0,0,50,0,0
50,0,193374,14,2,5,1,3,0,0,0,0,40,0,0
24,0,170070,2,13,1,11,1,0,1,0,0,20,0,0
37,0,126708,0,9,0,3,4,0,1,0,0,60,0,0
52,0,35598,0,9,2,8,3,0,0,0,0,40,0,0
38,0,33983,1,10,0,8,0,0,0,0,0,40,0,0
49,0,192776,3,14,0,2,0,0,0,0,1977,45,0,1
30,0,118551,2,13,0,11,4,0,1,0,0,16,0,1
60,0,201965,1,10,1,0,3,0,0,0,0,40,0,1
22,3,139883,1,10,1,7,2,0,0,0,0,40,0,0
35,0,285020,0,9,1,1,1,0,0,0,0,40,0,0
30,0,303990,0,9,1,8,1,0,0,0,0,60,0,0
67,0,49401,4,11,2,5,1,0,1,0,0,24,0,0
46,0,279196,2,13,1,1,1,0,1,0,0,40,0,0
17,0,211870,10,5,1,5,1,0,0,0,0,6,0,0
22,0,281432,1,10,1,9,2,0,0,0,0,30,0,0
27,0,161155,7,6,1,5,1,0,0,0,0,40,0,0
23,0,197904,0,9,1,5,3,0,1,0,0,35,0,0
33,0,111746,6,12,0,1,0,0,0,0,0,45,24,0
43,1,170721,1,10,0,1,0,0,0,0,0,20,0,0
28,4,70100,2,13,1,0,1,0,0,0,0,20,0,0
41,0,193626,0,9,5,1,3,0,1,0,0,40,0,0
52,3,271749,11,8,1,7,5,1,0,594,0,40,0,0
25,0,189775,1,10,5,3,2,1,1,0,0,20,0,0
63,3,401531,14,2,0,7,0,0,0,0,0,35,0,0
59,2,286967,0,9,0,8,0,0,0,0,0,45,0,0
45,2,164427,2,13,2,0,3,0,1,0,0,40,0,0
38,0,91039,2,13,0,4,0,0,0,15024,0,60,0,1
40,0,347934,0,9,1,5,1,0,1,0,0,35,0,0
46,6,371373,0,9,2,3,1,0,0,0,0,40,0,0
35,0,32220,6,12,1,2,1,0,1,0,0,60,0,0
34,0,187251,0,9,2,0,3,0,1,0,0,25,0,0
33,0,178107,2,13,1,1,2,0,0,0,0,20,0,0
41,0,343121,0,9,2,3,3,0,1,0,0,36,0,0
20,0,262749,1,10,1,6,2,0,0,0,0,40,0,0
23,0,403107,13,3,1,5,2,0,0,0,0,40,7,0
26,0,64293,1,10,1,0,1,0,1,0,0,35,0,0
72,3,303588,0,9,0,7,0,0,0,0,0,20,0,0
23,2,324960,0,9,1,10,1,0,0,0,0,40,19,0
62,2,114060,0,9,0,8,0,0,0,0,0,40,0,0
52,0,48925,1,10,0,3,0,0,0,0,0,40,0,0
58,0,180980,1,10,2,5,3,0,1,0,0,42,27,0
25,0,181054,2,13,1,4,1,0,1,0,0,40,0,0
24,0,388093,2,13,1,2,1,1,0,0,0,40,0,0
19,0,249609,1,10,1,12,2,0,0,0,0,8,0,0
43,0,112131,1,10,0,2,0,0,0,0,0,40,0,0
47,2,543162,0,9,3,3,3,1,1,0,0,40,0,0
39,0,91996,0,9,2,5,3,0,1,0,0,40,0,0
49,0,141944,4,11,5,9,3,0,0,0,1380,42,0,0
53,3,251804,13,3,4,7,3,1,1,0,0,30,0,0
32,0,37070,4,11,1,1,1,0,0,0,0,45,0,0
34,0,337587,1,10,0,0,0,0,0,0,0,50,0,1
28,0,189346,0,9,2,1,1,0,0,0,0,45,0,0
57,3,222216,4,11,4,7,3,0,1,0,0,38,0,0
25,0,267044,1,10,1,3,1,3,1,0,0,20,0,0
20,3,214635,1,10,1,7,2,0,0,0,0,24,0,0
21,3,204226,1,10,1,7,3,0,1,0,0,35,0,0
34,0,108116,2,13,0,0,0,0,0,0,0,50,0,1
38,5,99146,2,13,0,2,0,0,0,15024,0,80,0,1
50,0,196232,0,9,0,2,0,0,0,7688,0,50,0,1
24,2,248344,1,10,2,9,1,1,0,0,0,50,0,0
37,2,186035,1,10,0,11,0,0,0,0,0,45,0,1
44,0,177905,1,10,2,6,3,0,0,0,0,58,0,1
28,0,85812,1,10,0,4,4,0,1,0,0,40,0,0
42,0,221172,2,13,0,2,0,0,0,0,0,40,0,1
74,0,99183,1,10,2,3,1,0,1,0,0,9,0,0
38,1,190387,0,9,0,1,0,0,0,0,0,50,0,0
44,1,202692,3,14,0,0,0,0,0,0,0,40,0,0
44,0,109339,5,7,2,6,3,4,1,0,0,46,6,0
26,0,108658,0,9,1,6,1,0,0,0,0,40,0,0
36,0,197202,0,9,0,5,0,1,0,0,0,40,0,0
41,0,101739,6,12,0,2,4,0,1,0,0,50,0,1
67,0,231559,9,15,0,0,0,0,0,20051,0,48,0,1
39,2,207853,11,8,0,11,0,0,0,0,0,50,0,0
57,0,190942,14,2,4,13,1,1,1,0,0,30,0,0
29,0,102345,4,11,3,1,1,0,0,0,0,40,0,0
31,5,41493,2,13,1,10,1,0,1,0,0,45,0,0
34,3,190027,0,9,1,7,3,1,1,0,0,40,0,0
44,0,210525,1,10,0,8,0,0,0,0,0,40,0,0
29,0,133937,12,16,1,0,2,0,0,0,0,40,0,0
30,0,237903,1,10,1,9,3,0,1,0,0,40,0,0
27,0,163862,0,9,1,8,1,0,0,0,0,40,0,0
27,0,201872,1,10,0,4,0,0,0,0,0,50,0,0
32,0,84179,0,9,1,9,1,0,1,0,0,45,0,0
58,0,51662,7,6,0,5,4,0,1,0,0,8,0,0
35,2,233327,1,10,0,12,0,0,0,0,0,40,0,0
21,0,259510,0,9,1,9,2,0,0,0,0,36,0,0
28,0,184831,1,10,1,1,3,0,0,0,0,40,0,0
46,1,245724,1,10,2,2,1,0,0,0,0,50,0,0
36,1,27053,0,9,3,5,3,0,1,0,0,40,0,0
72,0,205343,5,7,4,3,3,0,1,0,0,40,0,0
35,0,229328,0,9,0,6,4,1,1,0,0,40,0,0
33,6,319560,4,11,2,1,3,1,1,0,0,40,0,1
69,0,136218,5,7,1,6,1,0,1,0,0,40,0,0
35,0,54576,0,9,0,6,0,0,0,0,0,40,0,0
31,0,323069,0,9,3,3,3,0,1,0,0,20,2,0
34,0,148291,0,9,0,11,4,0,1,0,0,32,0,0
30,0,152453,5,7,0,5,0,0,0,0,0,40,1,0
28,0,114053,2,13,1,8,1,0,0,0,0,55,0,0
54,0,212960,2,13,0,4,0,0,0,0,0,35,0,1
47,0,264052,1,10,0,0,0,0,0,0,0,50,0,1
24,0,82804,0,9,1,9,3,1,1,0,0,40,0,0
52,1,334273,2,13,0,0,0,0,0,0,0,60,0,1
20,0,27337,0,9,1,9,2,3,0,0,0,48,0,0
43,5,188436,3,14,0,2,0,0,0,5013,0,45,0,0
45,0,433665,8,4,3,5,3,0,1,0,0,40,1,0
29,1,110663,0,9,3,1,1,0,0,0,0,35,0,0
47,0,87490,3,14,2,2,3,0,0,0,0,42,0,0
24,0,354351,0,9,1,1,2,0,0,0,0,40,0,0
51,0,95469,0,9,0,0,0,0,0,0,0,40,0,0
17,0,242718,5,7,1,4,2,0,0,0,0,12,0,0
37,0,22463,4,11,0,1,0,0,0,0,1977,40,0,1
27,0,158156,12,16,1,0,1,0,1,0,0,70,0,0
29,0,350162,2,13,0,2,4,0,0,0,0,40,0,1
18,3,165532,11,8,1,7,2,0,0,0,0,25,0,0
36,1,28738,6,12,2,4,3,0,1,0,0,35,0,0
58,2,283635,2,13,1,0,1,0,1,0,0,40,0,0
26,1,86646,1,10,0,1,0,0,0,0,0,45,0,0
65,3,195733,1,10,0,7,0,0,0,0,0,30,0,1
57,0,69884,0,9,0,4,0,0,0,0,0,40,0,1
59,0,199713,0,9,0,1,0,0,0,0,0,40,0,0
27,0,181659,0,9,0,6,0,0,0,0,0,40,0,0
31,1,340939,2,13,1,11,1,0,0,0,0,40,0,0
21,0,197747,1,10,1,4,2,0,1,0,0,24,0,0
29,0,34292,1,10,1,3,1,0,0,0,0,60,0,0
18,0,156764,5,7,1,5,2,0,0,0,0,40,0,0
52,0,25826,7,6,0,1,0,0,0,0,1887,47,0,1
57,5,103948,2,13,2,0,1,0,0,0,0,80,0,0
42,3,137390,0,9,0,7,0,0,0,0,0,40,0,0
55,3,105138,0,9,0,7,4,2,1,0,0,40,0,0
60,0,39352,8,4,1,8,1,0,0,0,0,48,0,1
31,0,168387,2,13,0,0,0,0,0,7688,0,40,5,1
23,0,117789,2,13,1,3,2,0,1,0,0,40,0,0
27,0,267147,0,9,1,4,2,0,0,0,0,40,0,0
23,3,99399,1,10,1,7,3,3,1,0,0,25,0,0
42,1,214242,9,15,0,0,0,0,0,0,1902,50,0,1
25,0,200408,1,10,1,11,1,0,0,2174,0,40,0,0
49,0,136455,2,13,1,0,1,0,1,0,0,45,0,0
32,0,239824,2,13,1,11,1,0,0,0,0,40,0,0
19,0,217039,1,10,1,3,2,0,0,0,0,28,0,0
60,0,51290,8,4,2,5,1,0,1,0,0,40,0,0
42,2,175674,10,5,0,5,0,0,0,0,0,40,0,0
35,1,194404,6,12,1,10,1,0,0,0,0,40,0,0
48,0,45612,0,9,1,3,3,1,1,0,0,37,0,0
51,0,410114,3,14,0,1,0,0,0,0,0,40,0,1
29,0,182521,0,9,1,1,1,3,0,0,0,40,0,0
36,2,339772,0,9,3,2,1,1,0,0,0,40,0,0
17,0,169658,7,6,1,5,2,0,1,0,0,21,0,0
52,0,200853,3,14,2,0,1,0,1,6849,0,60,0,0
24,0,247564,0,9,1,1,1,0,0,0,0,40,0,0
24,0,249909,0,9,0,9,0,0,0,0,0,50,0,0
26,2,208122,2,13,1,0,2,0,0,1055,0,40,0,0
27,0,109881,2,13,1,5,2,0,1,0,0,20,0,0
39,0,207824,0,9,1,9,2,0,0,0,0,60,0,0
30,0,369027,0,9,0,8,0,1,0,0,0,45,0,0
50,1,114117,0,9,0,2,0,0,0,0,0,32,0,0
52,5,51048,2,13,0,4,0,0,0,0,0,55,0,0
46,0,102388,9,15,0,0,0,0,0,15024,0,45,0,1
23,0,190483,2,13,1,4,2,0,1,0,0,20,0,0
45,0,462440,5,7,4,5,1,1,1,0,0,20,0,0
65,0,109351,10,5,4,13,3,1,1,0,0,24,0,0
29,0,34383,4,11,0,8,0,0,0,0,0,55,0,0
47,0,241832,10,5,5,9,3,0,0,0,0,40,7,0
30,0,124187,0,9,1,10,2,1,0,0,0,60,0,0
34,0,153614,0,9,0,4,0,0,0,0,0,45,0,1
38,1,267556,0,9,0,4,0,0,0,0,0,64,0,0
33,0,205469,1,10,0,2,0,0,0,0,0,40,0,1
49,0,268090,2,13,0,4,0,0,0,0,0,26,0,1
47,1,165039,1,10,1,5,3,1,1,0,0,40,0,0
49,2,120451,7,6,3,5,3,1,1,0,0,40,0,0
43,0,154374,1,10,0,1,0,0,0,15024,0,60,0,1
30,0,103649,2,13,0,3,4,1,1,0,0,40,0,1
58,1,35723,0,9,0,1,0,0,0,0,0,60,0,0
19,0,262601,0,9,1,5,2,0,1,0,0,14,0,0
21,0,226181,2,13,1,9,1,0,0,0,0,40,0,0
33,0,175697,2,13,0,2,0,0,0,15024,0,60,0,1
47,5,248145,13,3,0,8,0,0,0,0,0,50,9,0
52,1,289436,12,16,0,0,0,0,0,0,0,60,0,1
26,0,75654,0,9,2,1,1,0,0,0,0,55,0,0
60,0,199378,0,9,0,1,0,0,0,0,0,40,0,0
21,0,160968,1,10,1,9,2,0,0,0,0,40,0,0
36,0,188563,1,10,0,4,0,0,0,5178,0,50,0,1
31,0,55849,1,10,0,1,0,0,0,0,0,45,0,0
50,5,195322,12,16,3,0,1,0,0,0,0,40,0,1
31,2,402089,0,9,2,3,3,0,1,0,0,40,0,0
71,0,78277,0,9,0,1,0,0,0,0,0,15,0,0
58,3,158611,0,9,0,7,0,0,0,0,0,50,0,0
30,4,169496,2,13,0,11,0,0,0,0,0,40,0,1
20,0,130959,1,10,1,5,2,0,0,0,0,20,0,0
24,0,556660,0,9,1,2,5,0,0,4101,0,50,0,0
35,0,292472,12,16,0,0,0,2,0,0,0,40,21,1
38,4,143774,1,10,3,2,1,0,1,0,0,45,0,0
27,0,288341,0,9,1,6,2,0,1,0,0,32,0,0
29,4,71592,1,10,1,3,3,2,1,0,0,40,3,0
70,3,167358,10,5,4,7,3,0,1,1111,0,15,0,0
34,0,106742,0,9,0,1,0,0,0,0,0,45,0,0
44,0,219288,8,4,0,1,0,0,0,0,0,35,0,0
43,0,174524,0,9,0,6,0,0,0,0,0,40,0,1
44,1,335183,11,8,0,9,0,1,0,0,0,40,0,1
35,0,261293,3,14,1,4,1,0,0,0,0,60,0,0
27,0,111900,1,10,1,0,1,0,0,0,0,40,0,0
43,2,194360,3,14,1,0,1,0,0,0,0,38,0,0
20,0,81145,1,10,1,4,1,0,1,0,0,25,0,0
42,0,341204,6,12,2,0,3,0,1,8614,0,40,0,1
27,4,249362,1,10,0,8,0,0,0,3411,0,40,0,0
42,0,247019,0,9,0,1,0,1,0,0,0,40,0,1
20,3,114746,5,7,5,7,2,2,1,0,1762,40,12,0
24,0,172146,10,5,1,6,1,0,0,0,1721,40,0,0
48,6,110457,1,10,2,2,1,0,0,0,0,40,0,0
17,3,80077,5,7,1,7,2,0,1,0,0,20,0,0
17,1,368700,5,7,1,10,2,0,0,0,0,10,0,0
33,0,182556,2,13,0,2,0,0,0,0,0,40,0,1
50,5,219420,0,9,0,4,0,0,0,0,0,50,0,1
22,0,240817,0,9,1,4,2,0,1,2597,0,40,0,0
17,0,102726,11,8,1,5,2,0,0,0,0,16,0,0
32,0,226267,1,10,0,3,0,0,0,0,0,40,1,0
31,0,125457,0,9,1,1,1,0,0,0,0,45,0,0
58,1,204021,0,9,4,2,1,0,0,0,0,50,0,0
29,2,92262,0,9,1,12,2,0,0,0,0,48,0,0
37,0,161141,4,11,0,1,0,0,0,0,0,40,24,1
34,1,190290,0,9,0,1,0,0,0,0,0,40,0,1
23,2,430828,1,10,3,2,3,1,0,0,0,40,0,0
18,4,59342,5,7,1,3,2,0,1,0,0,5,0,0
34,0,136721,0,9,2,2,1,0,1,0,0,40,0,0
66,3,149422,8,4,1,7,1,0,0,0,0,4,0,0
45,2,86644,2,13,0,0,4,0,1,0,0,55,0,0
41,0,195124,3,14,1,2,1,0,0,0,0,35,15,0
26,0,167350,0,9,1,5,5,0,0,0,0,30,0,0
54,2,113000,1,10,0,10,0,0,0,0,0,40,0,0
24,0,140027,1,10,1,6,2,1,1,0,0,45,0,0
42,0,262425,1,10,0,0,0,0,0,0,0,50,0,0
20,0,316702,1,10,1,0,2,0,0,0,0,20,0,0
23,4,335453,2,13,1,11,1,0,1,0,0,20,0,0
25,3,202480,6,12,1,7,5,0,0,0,0,45,0,0
35,0,203628,3,14,1,0,1,0,0,0,0,60,0,1
31,0,118710,3,14,0,11,0,0,0,0,1902,40,0,1
30,0,189620,2,13,1,0,2,0,1,0,0,40,19,0
19,0,475028,0,9,1,4,2,0,1,0,0,20,0,0
36,2,110866,2,13,1,0,1,0,0,0,0,50,0,0
31,0,243605,2,13,4,4,3,0,1,0,1380,40,9,0
21,0,163870,1,10,1,9,2,0,0,0,0,30,0,0
31,1,80145,1,10,0,1,0,0,0,0,0,40,0,0
46,0,295566,12,16,2,0,3,0,1,25236,0,65,0,1
44,0,63042,2,13,2,2,2,0,1,0,0,50,0,1
40,0,229148,11,8,0,5,0,1,0,0,0,40,11,0
45,0,242552,1,10,1,4,1,1,0,0,0,40,0,0
60,0,177665,0,9,0,1,0,0,0,0,0,35,0,0
18,0,208103,5,7,1,5,5,0,0,0,0,25,0,0
28,0,296450,2,13,0,0,0,0,0,0,0,40,0,0
36,0,70282,1,10,2,3,3,1,1,0,0,40,0,0
36,0,271767,2,13,3,0,1,0,0,0,0,40,2,0
40,0,144995,4,11,0,11,0,0,0,4386,0,40,0,0
36,2,382635,2,13,2,3,3,0,1,0,0,35,38,0
31,0,295697,0,9,3,5,3,1,1,0,0,40,0,0
33,0,194141,0,9,0,6,0,0,0,0,0,40,0,0
19,4,378418,0,9,1,11,2,0,1,0,0,40,0,0
22,0,214399,1,10,1,4,2,0,1,0,0,15,0,0
34,0,217460,2,13,0,2,0,0,0,0,0,45,0,1
33,0,182556,0,9,1,5,1,0,0,0,0,40,0,0
41,0,125831,0,9,0,1,0,0,0,0,2051,60,0,0
29,0,271328,2,13,1,0,1,0,0,4650,0,40,0,0
50,2,50459,0,9,0,2,0,0,0,0,0,42,0,1
42,0,162140,2,13,0,2,0,0,0,7298,0,45,0,1
43,0,177937,2,13,1,0,1,0,0,0,0,40,2,1
44,0,111502,0,9,0,4,4,0,1,0,0,40,0,0
20,0,299047,1,10,1,5,1,0,1,0,0,20,0,0
31,0,223212,0,9,0,5,0,0,0,0,0,40,1,0
65,1,118474,5,7,0,2,0,0,0,9386,0,59,2,1
23,0,352139,1,10,1,5,1,0,1,0,0,24,0,0
55,0,173093,1,10,2,3,1,2,1,0,0,40,0,0
26,0,181655,4,11,0,3,0,0,0,0,2377,45,0,0
25,0,332702,4,11,1,5,2,0,1,0,0,15,0,0
45,3,51164,1,10,0,7,4,1,1,0,0,40,0,0
35,0,234901,1,10,0,1,0,0,0,2407,0,40,0,0
36,0,131414,1,10,1,4,1,1,1,0,0,36,0,0
43,4,260960,2,13,0,0,0,0,0,0,0,50,0,0
56,0,156052,0,9,4,5,3,1,1,594,0,20,0,0
42,0,279914,2,13,0,11,0,0,0,0,0,40,0,1
19,0,192453,1,10,1,5,5,0,1,0,0,25,0,0
55,1,200939,0,9,0,8,0,0,0,0,0,72,0,0
42,0,151408,3,14,1,2,1,0,1,14084,0,50,0,1
26,0,112847,4,11,1,11,2,0,0,0,0,40,0,0
17,0,316929,11,8,1,9,2,0,0,0,0,20,0,0
42,2,126319,2,13,0,0,4,0,1,0,0,40,0,1
55,0,197422,0,9,0,8,0,0,0,7688,0,40,0,1
32,0,267736,1,10,1,3,2,1,1,0,0,40,0,0
29,0,267034,5,7,1,1,2,1,0,0,0,40,22,0
46,4,193047,2,13,0,0,0,0,0,0,0,37,0,0
29,4,356089,2,13,0,2,0,0,0,7688,0,40,0,1
22,0,223515,2,13,1,0,3,0,0,0,0,20,0,0
58,1,87510,7,6,0,1,0,0,0,0,0,40,0,0
23,0,145111,0,9,1,8,3,0,0,0,0,50,0,0
39,0,48093,0,9,1,9,1,0,0,0,0,40,0,0
27,0,31757,4,11,1,1,2,0,0,0,0,38,0,0
54,0,285854,0,9,0,8,0,0,0,0,0,40,0,1
33,2,120064,2,13,1,0,1,0,1,0,0,45,0,0
46,6,167381,0,9,0,3,4,0,1,0,0,40,0,1
37,0,103408,0,9,1,10,1,1,0,0,0,40,0,0
36,0,101460,0,9,1,5,1,0,1,0,0,18,0,0
59,2,420537,0,9,0,3,4,0,1,0,0,38,0,1
34,2,119411,0,9,2,12,3,0,0,0,0,40,24,0
53,5,128272,12,16,0,2,0,0,0,0,0,70,0,1
51,0,386773,2,13,1,4,1,0,0,0,0,55,0,1
32,0,283268,7,6,3,5,3,0,1,0,0,42,0,0
31,4,301526,1,10,5,5,5,0,0,0,0,40,0,0
22,0,151790,1,10,0,4,4,0,1,0,0,30,4,0
47,1,106252,2,13,2,4,1,0,1,0,0,50,0,0
32,0,188557,0,9,1,6,1,0,0,0,0,40,0,0
26,0,171114,1,10,1,10,1,0,1,0,0,38,0,0
37,0,327323,13,3,3,10,1,0,0,0,0,32,17,0
31,0,244147,0,9,2,1,3,0,0,0,0,55,0,0
37,0,280282,4,11,0,11,4,0,1,0,0,24,0,1
55,0,116442,0,9,1,4,1,0,0,0,0,38,0,0
23,2,282579,4,11,2,11,1,0,0,0,0,56,0,0
36,0,51838,1,10,2,3,3,0,1,0,0,40,0,0
34,0,73585,3,14,0,0,0,0,0,0,0,40,2,0
43,0,226902,2,13,0,4,0,0,0,0,0,50,0,1
54,0,279129,1,10,1,11,1,0,0,0,0,40,0,0
43,4,146908,1,10,0,1,0,0,0,0,0,40,2,0
28,0,196690,4,11,1,6,1,0,1,0,1669,42,0,0
40,0,130760,4,11,0,2,0,0,0,0,0,50,0,1
41,1,49572,1,10,0,2,0,0,0,0,0,60,0,0
40,0,237601,2,13,1,4,1,4,1,0,0,55,0,1
42,0,169628,1,10,2,3,1,1,1,0,0,38,0,0
61,1,36671,0,9,0,10,0,0,0,0,2352,50,0,0
18,0,231193,11,8,1,6,2,0,0,0,0,30,0,0
59,3,192130,0,9,0,7,0,0,0,0,0,16,0,0
21,3,149704,0,9,1,7,1,0,1,1055,0,40,0,0
48,0,102102,4,11,0,11,0,0,0,0,0,50,0,1
41,5,32185,2,13,0,11,0,0,0,0,0,40,0,0
18,3,196061,1,10,1,7,2,0,0,0,0,33,0,0
23,0,211046,0,9,1,4,1,0,1,2463,0,40,0,0
60,0,31577,0,9,0,8,0,0,0,0,0,60,0,1
22,0,162343,1,10,1,5,5,1,0,0,0,20,0,0
61,0,128831,0,9,0,6,0,0,0,0,0,40,0,0
25,0,316688,0,9,1,6,1,1,0,0,0,40,0,0
46,0,90758,3,14,1,11,1,0,0,0,0,35,0,1
43,0,274363,2,13,0,2,0,0,0,0,1902,40,10,1
43,0,154538,6,12,2,1,1,0,0,0,0,40,0,0
24,0,106085,0,9,1,5,2,1,0,0,1721,30,0,0
68,1,315859,5,7,1,10,3,0,0,0,0,20,0,0
31,0,51471,0,9,2,3,3,0,1,0,0,38,0,0
17,0,193830,5,7,1,4,2,0,1,0,0,20,0,0
32,0,231043,0,9,0,1,0,0,0,5178,0,48,0,1
50,3,23780,3,14,5,7,5,0,0,0,0,40,0,0
33,0,169879,2,13,0,0,0,0,0,3103,0,47,0,1
64,0,270333,2,13,0,0,0,0,0,0,0,40,0,1
20,0,138768,0,9,1,8,2,0,0,0,0,30,0,0
30,0,191571,0,9,3,5,2,0,1,0,0,36,0,0
22,3,219941,1,10,1,7,2,1,0,0,0,40,0,0
43,0,94113,1,10,2,2,1,0,0,0,0,45,0,0
22,0,137510,1,10,1,3,2,0,0,0,0,40,0,0
17,0,32607,7,6,1,10,2,0,0,0,0,20,0,0
47,1,93208,0,9,0,5,4,0,1,0,0,75,14,0
41,0,254440,4,11,1,0,1,0,1,0,0,60,0,0
56,0,186556,1,10,0,1,0,0,0,0,0,50,0,1
64,0,169871,0,9,0,8,0,0,0,0,0,45,0,0
47,0,191277,0,9,0,8,0,0,0,0,0,50,0,1
48,0,167159,4,11,1,3,3,0,0,0,0,40,0,0
31,0,171871,3,14,1,0,1,0,1,0,0,46,0,0
29,0,154411,4,11,1,11,2,0,0,0,0,40,0,0
30,0,129227,0,9,4,3,1,0,1,0,0,40,0,0
32,0,110331,0,9,0,2,0,0,0,0,1672,60,0,0
57,0,34269,0,9,4,8,3,0,0,0,653,42,0,1
62,0,174355,0,9,4,5,1,0,1,0,0,40,0,0
39,0,680390,0,9,3,6,3,0,1,0,0,24,0,0
43,0,233130,1,10,1,3,1,0,0,0,0,25,0,0
24,5,165474,2,13,1,4,2,0,0,0,0,40,0,0
42,3,257780,5,7,0,7,0,0,0,0,0,15,0,0
53,0,194259,1,10,0,3,4,0,1,4386,0,40,0,1
26,0,280093,1,10,1,9,2,0,0,0,0,40,0,0
73,1,177387,0,9,0,2,0,0,0,0,0,40,0,0
72,3,28929,5,7,4,7,1,0,1,0,0,24,0,0
55,0,105304,0,9,0,6,0,0,0,0,0,40,0,0
25,0,499233,0,9,2,3,1,0,0,0,0,40,0,0
41,0,180572,2,13,2,0,1,0,1,0,0,50,0,1
24,0,321435,2,13,1,2,1,0,0,0,0,50,0,0
63,0,86108,0,9,4,10,1,0,0,0,0,6,0,0
17,0,198124,5,7,1,4,2,0,0,0,0,20,0,0
35,0,135162,1,10,0,1,0,0,0,0,0,50,0,0
51,0,146813,1,10,0,0,0,0,0,0,0,40,0,1
62,2,291175,2,13,4,0,1,0,1,0,0,48,0,0
55,0,387569,0,9,0,1,0,0,0,4386,0,40,0,1
43,0,102895,1,10,2,0,1,0,0,0,0,40,0,0
40,2,33274,0,9,2,5,1,0,1,0,0,50,0,0
37,0,86551,2,13,0,2,0,0,0,0,0,45,0,1
39,0,138192,2,13,0,1,0,0,0,0,0,40,0,0
31,0,118966,0,9,1,1,2,0,0,0,0,18,0,0
61,0,99784,3,14,4,0,1,0,1,0,0,40,0,1
26,0,90980,4,11,2,3,1,0,1,0,0,55,0,0
46,1,177407,0,9,0,4,0,0,0,0,0,50,0,0
26,0,96467,2,13,1,0,1,0,1,0,0,40,0,0
48,4,327886,12,16,2,0,2,0,0,0,0,50,0,1
34,0,111567,0,9,1,8,2,0,0,0,0,40,0,0
34,2,166545,0,9,1,3,2,0,1,0,0,40,0,0
59,0,142182,0,9,0,5,0,0,0,0,0,40,0,1
34,0,188798,2,13,1,0,2,0,1,0,0,40,0,0
49,0,38563,2,13,1,2,1,0,1,0,0,56,0,1
18,0,216284,5,7,1,3,2,0,1,0,0,20,0,0
43,0,191547,0,9,0,10,0,0,0,0,0,40,1,0
48,0,285335,5,7,0,2,0,0,0,0,0,50,0,0
28,5,142712,1,10,0,2,0,0,0,0,0,70,0,0
33,0,80945,0,9,0,6,0,0,0,0,0,40,0,0
24,0,309055,1,10,1,4,1,0,1,0,0,15,0,0
21,0,62339,7,6,1,9,1,0,0,0,0,40,0,0
17,0,368700,5,7,1,4,2,0,0,0,0,28,0,0
39,0,176186,1,10,0,10,0,0,0,0,0,50,0,1
29,1,266855,2,13,3,0,2,0,0,0,0,40,0,0
44,0,48087,2,13,0,2,0,0,0,0,0,40,0,1
24,0,121313,1,10,1,8,2,0,0,0,0,50,0,0
71,1,143437,3,14,0,4,0,0,0,10605,0,40,0,1
51,1,160724,2,13,0,4,0,2,0,0,2415,40,13,1
55,0,282753,13,3,2,5,3,1,0,0,0,25,0,0
41,0,194636,2,13,0,2,0,0,0,0,0,60,0,1
23,0,153044,0,9,1,9,3,1,1,0,0,7,0,0
38,0,411797,4,11,2,3,3,0,1,0,0,40,0,0
39,0,117683,0,9,0,8,0,0,0,0,0,40,0,1
19,0,376540,0,9,1,3,1,0,1,0,0,30,0,0
49,0,72393,10,5,2,6,1,0,1,0,0,40,0,0
32,0,270335,2,13,0,3,5,0,0,0,0,40,3,1
27,0,96226,0,9,0,1,0,0,0,0,0,70,0,0
38,0,95336,2,13,0,4,0,0,0,0,0,50,0,1
33,0,258498,1,10,0,1,4,0,1,0,0,60,0,0
63,3,149698,1,10,0,7,0,0,0,0,0,15,0,0
23,0,205865,2,13,1,2,2,0,0,0,0,28,0,0
33,5,155781,1,10,0,1,0,0,0,0,0,60,2,0
54,1,406468,0,9,0,4,0,1,0,0,0,40,0,0
29,0,177119,4,11,2,11,1,0,1,2174,0,45,0,0
48,3,144397,1,10,2,7,3,1,1,0,0,30,0,0
35,1,372525,2,13,1,2,1,0,0,0,0,40,0,0
28,0,164170,4,11,0,3,4,2,1,0,0,40,8,0
37,0,183800,2,13,0,0,0,0,0,7688,0,50,0,1
